team_a,team_b,adjoe_diff,adjde_diff,barthag_diff,sos_diff,wab_diff,adjt_diff,adjoe_ratio,adjde_ratio,barthag_ratio,sos_ratio,wab_ratio,adjt_ratio
Duke,West Virginia,19.66043992939987,-5.800333907344466,0.18911190552525925,0.08379515875732213,15.558845893997976,3.3319674933047025,1.1812293612705265,0.9399310008881867,1.2386845919290184,1.1274554406996415,-7.236601192748658,1.0533434576296536
Duke,Boise St.,10.074897170613738,-12.98533023284378,0.16575388526038037,0.09621107315342925,15.764447443672971,0.055248973478356334,1.0853303748895198,0.8748355975493647,1.2032125495917996,1.1491575994862309,-6.526268197930177,1.0008404109840923
Duke,Stanford,11.144639796433054,-12.847634652804913,0.1795759408034623,0.055726210055831005,14.55333284250889,-1.202021668055437,1.0952536973457323,0.8759982530162865,1.2239534187294459,1.0812904096902467,-15.4728198654729,0.9820584268855654
Duke,Florida St.,8.753778290032912,-13.117951126078836,0.14932750628908686,0.06447955310635145,15.423587439971921,-4.807682705717525,1.0733206117188052,0.8737187050349791,1.17945977217942,1.0952761408082394,-7.794732414010007,0.9319045849481363
Duke,Belmont,8.056006078696,-18.206917123454815,0.22789076458716573,0.27111039518600494,14.288916694256017,-3.172678383872565,1.0670840834081803,0.8329146759325498,1.3024312845277728,1.576676826181898,-22.081659213135755,0.9539972449414589
Duke,Miami (OH),11.51492439485611,-16.78581194487215,0.2638608626745482,0.3964702357678056,11.228130346103226,-4.145552558771428,1.098731003046022,0.8439206812444525,1.3677204088608228,2.1499735855174595,5.598437542174332,0.94072703012013
Duke,Northwestern,11.708036281197337,-12.970451163719815,0.19079046768237828,0.014397743967274446,17.342587559190235,0.7012990810271873,1.1005532724008893,0.874961082688353,1.2413144180689415,1.0198074100081644,-3.7219876770273865,1.0107737561773633
Duke,Yale,9.540228173094192,-19.055528109941434,0.27350256986294896,0.3193416436483829,14.328480984150886,1.0323301194017063,1.080437683757726,0.8264782916297219,1.3863486044828992,1.756924437836739,-20.755188091116253,1.015940315295873
Duke,Wake Forest,10.288691649385441,-14.80580569874158,0.2013001084063364,0.037737258730352274,16.51556187067872,-2.485850392096353,1.0872992067611047,0.8597492388802999,1.2580372663898614,1.0536409849251054,-4.80368096298336,0.9635934491402129
Duke,California,14.39457998098655,-11.322388064866232,0.20508235429756272,0.12144589241687875,14.291133682634547,-2.065575644884291,1.1265461942097168,0.8890867198621208,1.26416633611565,1.1959458218122025,-22.002862093215153,0.9695612305953466
Michigan,Arizona,0.7447259114629219,-0.8403816270945583,0.003479302593845879,0.059399451560782524,0.5063593687768879,1.393874978769432,1.0058682458184358,0.9907987008716211,1.0035574544691712,1.0803838079085317,1.037053183063098,1.0199047014204383
Michigan,Florida,1.5703892865216602,-1.6942401451450166,0.007804770218808432,0.03990321027466781,5.636936363163134,1.0296854683908379,1.0124553009073276,0.981621671182183,1.0080168175437751,1.0526114699788012,1.6604384201751952,1.0146279527138067
Michigan,Houston,2.3093744801930427,-1.8425146127945027,0.010124847601840625,0.06737013542759285,5.185391702032419,8.098993504793185,1.0184244403846445,0.980045354974218,1.0104250816617033,1.092164672410652,1.5770080999254907,1.127901199862439
Michigan,Gonzaga,7.389791319854169,-3.4626474034800765,0.03648848434904539,0.17076784342798101,6.8063746766256585,2.4960262839395,1.0614471597411805,0.9631457920142462,1.038621670097143,1.272109282854386,1.9240629864311811,1.0362135249146671
Michigan,Iowa St.,3.902679769573851,-2.090605099336159,0.015560513665415443,0.10127181917072359,6.7884547054092685,4.466437812874275,1.0315368918585952,0.9774191791602695,1.0161126745635072,1.145282127771126,1.9193933069751004,1.0667082276560482
Michigan,Illinois,-4.280291078893768,-7.659873359034691,0.013482406610595077,0.05971656668133851,7.610166730898952,5.709145632024388,0.9675569800139449,0.9219594831116255,1.0139307094087207,1.0808476550525983,2.159748370010871,1.086881172663068
Michigan,Purdue,-4.901440152649357,-9.725725173256777,0.01980339818678778,0.024642437142472273,5.8703061211804375,6.801774279699785,0.9630229920118973,0.9029546699071596,1.0205968962234562,1.0318491335809379,1.7071147351499307,1.1052588754218104
Michigan,UConn,4.58924884620761,-4.408629108481776,0.02918203969501587,0.08410667941845695,5.331411315323017,6.83888252137028,1.0372918382506109,0.9535450972642031,1.0306508174789446,1.1177574164599473,1.6030552437535113,1.1058939437144548
Michigan,Michigan St.,4.75972555621253,-5.613666898202013,0.03709330975239622,0.05157540604801858,6.735146358308502,5.456858842914613,1.0387307704514837,0.9415889865119457,1.0392870239203906,1.0690642716331873,1.9056349868036808,1.0827242971283924
Michigan,Virginia,5.436120607689801,-5.258168821448223,0.03820340680021039,0.12127456240963119,6.399850590306707,5.847796506093971,1.0444795370009634,0.9450848630638355,1.040510435653816,1.1791177851934982,1.8234254315975666,1.0891793134195547
Michigan,Nebraska,10.417112879502042,-2.9622079156487757,0.04991217547164184,0.1031517211428471,6.7389551779690935,4.61475887293895,1.0888565205379896,0.9683033210202913,1.053592006012465,1.1483791789497118,1.9066114566291554,1.0690764899895158
Michigan,Vanderbilt,-0.1351032031592183,-8.67008340060049,0.03257430683186824,0.0664148693974077,6.599055535607593,2.33997602219641,0.9989427424998649,0.912567117539345,1.0343362894083736,1.0907392329452539,1.8713898172838548,1.0338727835832127
Michigan,Louisville,3.651084064695567,-7.611070109146013,0.04455349060081448,0.0894354992253078,10.177082731628209,1.7118575087568075,1.0294439266863054,0.9224181264216311,1.0475644509592452,1.1261596342963143,3.54745786067299,1.0245570426413988
Michigan,Arkansas,-0.13018368221020182,-11.399699805609458,0.050126500731977,0.05805099410864445,7.3731617050362495,0.3408032606743916,0.9989812009735541,0.8881201599464621,1.053834526257467,1.0784158447686378,2.0844611908540425,1.0047945993485867
Michigan,Alabama,-1.8034723825168868,-12.235010275919336,0.04663670405922904,0.009023596770843634,7.645978241376632,-1.620295072149176,0.9860688080416767,0.8808985800766855,1.0498994784251585,1.0114309725724864,2.1715998365766818,0.9778167879083034
Michigan,Texas Tech,1.3972927927122072,-8.24567862448572,0.0371084914604074,0.03839239411565831,9.139367177868174,5.022714157869757,1.0110672177736084,0.9164895842583042,1.0393037359184392,1.0505188087068733,2.8159927647956136,1.0756449391670326
Michigan,Tennessee,6.164701780806965,-4.949654842095953,0.039927843278939834,0.0660110720952174,10.033520322137676,6.2065157002586915,1.0507434525139623,0.9481398172052278,1.0424166192015147,1.0901378084184734,3.424400105902091,1.0951704369517412
Michigan,Kansas,9.811163234021748,-3.8239133453164413,0.05293119763585685,0.011440479417396565,7.907777640157301,3.811516666871654,1.0832575236727997,0.9594566018429609,1.0570185089529667,1.0145375007850106,2.2623559485230045,1.0563752512213942
Michigan,BYU,2.9337628083864473,-13.758008259958757,0.09412370481450594,0.049483813804098054,9.619104009679019,1.6473595228103335,1.0235230591368907,0.8680295328380511,1.1061008528319107,1.066078302404239,3.112707723663364,1.0236099567634258
Michigan,North Carolina,6.211312372799924,-9.493645519610723,0.07783224992062343,0.09525590807752116,9.246173131144594,3.4345090063568477,1.0511467411438307,0.905050531015953,1.0861539382796446,1.1354824967848418,2.877050541690305,1.0505173212797092
Michigan,Wisconsin,0.46829706497339885,-11.107537696138337,0.05148369205566583,0.06360013534181896,8.80317818998163,2.7462590137576655,1.0036820355542955,0.8906740433820944,1.0553728550396433,1.0865606631009215,2.639661334432948,1.0399892012943874
Michigan,Iowa,5.540621653285086,-9.663253262147336,0.07407284201974462,0.10656347545861378,12.234501134709587,8.407147627531131,1.0453733842927233,0.9035178848247957,1.0816527370055424,1.154042880902146,7.314330680950359,1.1334169081737082
Michigan,Utah St.,4.683861113795359,-11.537808805070341,0.08588295336152818,0.15885267381057377,10.222145303364158,3.8749004378650937,1.0380899334713787,0.8869179956387558,1.0959203255268952,1.2484066757071202,3.5879288237128173,1.0573665268129313
Michigan,Kentucky,7.769528716647798,-9.412640140198775,0.0906803288970437,0.061704307430549554,10.867057291328015,3.107804287843905,1.0648093704789867,0.9057843655801299,1.1018240310464815,1.0837642386380382,4.288044985005507,1.0454932888178035
Michigan,Saint Louis,8.15183572130681,-11.652285914278679,0.12251267919828535,0.2820540208989176,12.31707955780481,0.4282518825894499,1.0682159182484703,0.8859239982526599,1.1426682752392097,1.5463169152811715,7.639940625921253,1.0060322975176277
Michigan,Ohio St.,2.4047964781258457,-11.057775855631036,0.06349334880908886,0.0707939460940592,11.277172355665563,5.278468804272208,1.0192003447563263,0.8911104923225123,1.0691836465993363,1.097304403204613,4.895523137579188,1.0798041412547743
Michigan,UCLA,3.151001914423361,-11.22926217270853,0.07039606943190324,0.0846085842165134,10.575459140492821,6.745544402822063,1.0253089779693962,0.8896082275728988,1.0772864170651164,1.1185434428894534,3.9403890093769562,1.104297949359973
Michigan,Miami (FL),6.601390236431044,-10.909166108804257,0.09661328641536293,0.15844930671268032,10.319337715688205,3.4923755104687473,1.054533985694583,0.892416461958852,1.109213759427199,1.2476197129746658,3.67844088654862,1.0514122244545463
Michigan,Georgia,3.363118760311508,-14.197289884002217,0.10324309869517856,0.12759167134789473,11.570831271215352,-0.5996383867215513,1.027058810764811,0.8643872593726863,1.1175896034557051,1.1902228016818814,5.448186627585114,0.9916740905965987
Michigan,Clemson,11.139787884816869,-6.39614341988694,0.08830110643968203,0.11575627408711697,10.99481054922082,7.148543893131773,1.0956102098744869,0.9339846890427081,1.0988882034366318,1.1695852406675626,4.460460984044902,1.1112220629063316
Michigan,Villanova,8.054501339220806,-9.995849850584023,0.10021675199602442,0.09131656901779894,10.236288675376935,6.485089009964341,1.0673465533683595,0.9005274238305193,1.1137505979831246,1.1291558573609712,3.6008221494949906,1.0998686705947804
Michigan,SMU,4.63214582507068,-14.408760110668823,0.11919757849428247,0.0845225334753763,14.187742908858747,2.8028103101725463,1.0376535406238026,0.8626447455800162,1.138273937465495,1.1184086014577204,-904.6938124336377,1.040846299450299
Michigan,TCU,12.817748215456078,-9.099436195073679,0.14400537836187743,0.12577172901750322,11.792941412434953,3.8483279870117,1.11161924416897,0.9086329374088754,1.1720021398296043,1.1870020832486676,5.956815506259486,1.0569507268225298
Michigan,Auburn,3.477251951500051,-15.24690276501346,0.11731283129233461,0.037660646434155454,13.997084255050778,4.088209178290768,1.0280028127210308,0.8558070081734785,1.1357906446331212,1.0495082386522485,80.9862578976465,1.06071622736585
Michigan,Santa Clara,2.6847802553456432,-13.159503811432813,0.08549899291922414,0.18589998010088327,12.034486853239663,2.163440601290219,1.0214838143764513,0.8730416765577277,1.0954505525918248,1.3035407515648463,6.629929130773269,1.031237482665895
Michigan,Indiana,5.726611337534521,-11.570124952309257,0.09579008751924323,0.096538546946066,14.594296910102967,5.235725004171158,1.0469680330385716,0.886637170724653,1.1081825162929073,1.137557762369983,-33.56569700159503,1.0791067843508986
Michigan,Texas,3.6266509750699214,-15.834999771773894,0.1266995585355779,0.12672389179305155,14.374529256004806,4.327348649265872,1.0292411259472085,0.8510735498645556,1.1482669239517238,1.1886849309834773,-70.00236510761187,1.064496885737084
Michigan,Texas A&M,7.798226993959844,-10.82871145608371,0.10778644764235734,0.12452262507057099,12.579259369022713,0.4099655691967712,1.0650643321233382,0.893125088936629,1.1234029169313908,1.1848016353394824,8.897483910382006,1.0057732313398655
Michigan,VCU,8.536937963127585,-12.980819133025136,0.146580094106601,0.23868165858894774,12.801335566516613,2.6053338174068728,1.0716694803780487,0.874549301255671,1.1756175159909499,1.426479482086848,10.338979813716827,1.0378594514946358
Michigan,San Diego St.,15.468832480089588,-5.555607684561821,0.12482005763184578,0.15177096874970186,14.269054235382793,2.829917067472749,1.1378886761635354,0.9421581578048531,1.145746904835973,1.2347330908463143,-146.13947098189448,1.041257633755577
Michigan,New Mexico,11.251664998042088,-11.534932300740891,0.16133311386906968,0.20318914039503155,14.595136387947683,1.596699303871162,1.0966632427453953,0.886943000869418,1.1967712911214443,1.3414089907603757,-33.4990923669798,1.022867290975256
Michigan,Oklahoma,2.549715419389841,-15.303698862797376,0.10824430315492184,0.0993539252218747,14.65617979902307,5.27872909307834,1.0203809871963776,0.855347573656986,1.1239921091540097,1.1421396539542583,-29.274984421699667,1.0798083905777447
Michigan,Cincinnati,15.375887319692524,-3.128621035223375,0.09133839473440186,0.1162785050143802,16.161523563689858,3.7765341960819114,1.1369467041884769,0.9665821484803677,1.1026388190241077,1.1704807582783538,-7.123630867163247,1.055828946661358
Michigan,Tulsa,6.815096027635221,-17.60563831601472,0.19858521425757913,0.3109305166164447,15.194591245859142,3.656596993889039,1.0563989742076707,0.8371330561766807,1.253734885607125,1.6379291534788094,-13.860040356392451,1.0539602265337897
Michigan,Baylor,4.346800346194243,-15.988106416106916,0.13739177282862813,0.09078822168725631,16.357519421183802,3.5862782214667845,1.035252271268874,0.8498498075783899,1.1628165374772523,1.1283126813077398,-6.484765860568666,1.0528676751839046
Michigan,UCF,7.677052732800902,-15.110483480128721,0.16857135894101516,0.08834271275823014,12.046322495700888,2.3086480986427063,1.0639886238122493,0.856912548949206,1.2074307813945684,1.1244263027303067,6.666842819064727,1.0334041412961834
Michigan,Akron,10.529083357341364,-14.822248587236217,0.2087916347510418,0.4048798895681397,14.389303092049195,1.1119996481286307,1.0898974736119735,0.8592578208810553,1.2703008028841603,2.029034569876306,-65.2413922059643,1.0158158229866634
Michigan,Seton Hall,18.95528331453663,-5.770846246998531,0.17952694611465547,0.12020924455565263,14.436393732979791,6.264923646552461,1.1743863888614234,0.9400515571054694,1.2239308031041907,1.1772654218880245,-53.61795511492259,1.0961521782537744
Michigan,Virginia Tech,10.09846862620833,-12.544923009163199,0.1613197658540899,0.11803700988656662,15.024849266610163,4.235449575082754,1.0859050400679566,0.8782490450105035,1.1967518078586408,1.173506338549333,-16.618846118267566,1.0630408298659024
Michigan,Washington,10.880056938986243,-11.66103753778134,0.15804176308429052,0.06997745314977544,17.137637138417094,4.373134263159699,1.09317329644934,0.885848100134945,1.1919862428310248,1.096074318706087,-4.7788883995915885,1.0652238061481138
Michigan,Missouri,7.782780913818399,-12.46903756962277,0.12946028636202767,0.12131556024854873,13.02406287261072,5.049563889450084,1.064927090666906,0.8788963373243291,1.1519886499519358,1.179189188287153,12.34485356625096,1.0760800761938791
Michigan,West Virginia,19.16857189644604,-6.0685455021160095,0.1889250978953919,0.14089612670623952,16.06106635085183,8.958734927183215,1.1766953358725323,0.9371533678194979,1.2384488143952994,1.2143090966374361,-7.502468591140231,1.1434257651210826
Michigan,Boise St.,9.583029137659906,-13.253541827615322,0.16556707763051304,0.15331204110234664,16.266667900526826,5.682016407356869,1.081164447723884,0.8722503308828509,1.2029835239872744,1.2376830836527206,-6.766038485220295,1.0864326392350754
Michigan,Stanford,10.652771763479222,-13.115846247576457,0.17938913317359495,0.1128271780047484,15.055553299362748,4.424745765823076,1.0910496805443963,0.8734095505334528,1.223720445202258,1.1645877373024096,-16.041279872297213,1.0660444131699731
Michigan,Florida St.,8.26191025707908,-13.386162720850379,0.14914069865921953,0.12158052105526884,15.925807896825779,0.8190847281609877,1.069200782773401,0.871136738948592,1.179235267799518,1.1796508607808551,-8.08110514243228,1.0116013968150648
Michigan,Belmont,7.564138045742169,-18.475128718226358,0.2277039569572984,0.32821136313492233,14.791137151109874,2.4540890500059476,1.0629881927246265,0.8304532916978768,1.3021833731239292,1.6981363017788387,-22.89292311048144,1.0355834289561012
